,assignee.name,components,created,creator.name,description,fixVersions,issuetype.name,issuetype.subtask,priority.name,reporter.name,resolution.description,resolution.name,resolutiondate,status.id,status.name,status.statusCategory.name,summary,updated,versions,watches.watchCount,key,storypoints,project,sprint
3443,thomas.risberg,"[{u'id': u'12693', u'self': u'https://jira.spring.io/rest/api/2/component/12693', u'description': u'Creating out of the box server style distribution artifacts', u'name': u'Packaging'}]",2013-06-27T12:50:13.000+0000,thomas.risberg,"There is some conflicting Servlet API jars on the claspath that needs cleanup. Building and running with xd-singlenode script gave this error:

Jun 27, 2013 3:18:16 PM org.apache.coyote.http11.AbstractHttp11Processor process
SEVERE: Error processing request
java.lang.NoSuchMethodError: javax.servlet.ServletContext.getEffectiveSessionTrackingModes()Ljava/util/Set;
	at org.apache.catalina.connector.CoyoteAdapter.postParseRequest(CoyoteAdapter.java:674)
	at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:402)
	at org.apache.coyote.http11.AbstractHttp11Processor.process(AbstractHttp11Processor.java:1004)
	at org.apache.coyote.AbstractProtocol$AbstractConnectionHandler.process(AbstractProtocol.java:589)
	at org.apache.tomcat.util.net.JIoEndpoint$SocketProcessor.run(JIoEndpoint.java:310)
	at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:895)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:918)
	at java.lang.Thread.run(Thread.java:680)
","[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,thomas.risberg,,Complete,2013-06-27T14:00:30.000+0000,10001,Done,In Progress,Fix classpath error caused by multiple conflicting servlet-api jars,2013-08-14T13:20:19.000+0000,[],1,XD-342,3.0,xd,Sprint 8
3444,iperumal,"[{u'id': u'12710', u'self': u'https://jira.spring.io/rest/api/2/component/12710', u'description': u'Documentation on the wiki', u'name': u'Documentation'}, {u'id': u'12695', u'self': u'https://jira.spring.io/rest/api/2/component/12695', u'description': u'DIRT Runtime', u'name': u'Runtime'}]",2013-06-27T07:14:03.000+0000,dturanski,Document jmx command line options and refer to jolokia,"[{u'archived': False, u'description': u'Seventh Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14324', u'releaseDate': u'2014-06-03', u'released': True, u'id': u'14324', u'name': u'M7'}]",Story,False,Minor,dturanski,The problem is a duplicate of an existing issue.,Duplicate,2014-04-24T22:13:31.000+0000,10001,Done,In Progress,Document JMX features,2014-04-30T16:04:06.000+0000,[],2,XD-341,2.0,xd,
3445,thomas.risberg,"[{u'id': u'12692', u'self': u'https://jira.spring.io/rest/api/2/component/12692', u'description': u'Core Hadoop Integration tasks', u'name': u'Hadoop'}]",2013-06-26T13:21:29.000+0000,thomas.risberg,We should be able to write a script that can examine the table structure for a given HAWQ table and then extract the data from JSON without the custom script we are using now.,[],Story,False,Minor,thomas.risberg,The problem described is an issue which will never be fixed.,Won't Fix,2015-07-13T10:49:11.000+0000,10001,Done,In Progress,Create script to extract table data from JSON based on a given HAWQ table structure,2015-07-13T10:49:11.000+0000,[],1,XD-340,8.0,xd,
3446,iperumal,[],2013-06-26T10:39:57.000+0000,iperumal,Investigate how efficiently we can integrate profiler into the performance test.,"[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,iperumal,,Complete,2013-07-01T03:07:10.000+0000,10001,Done,In Progress,Investigate using profiler when doing the performance testing,2013-08-14T13:20:34.000+0000,[],1,XD-339,1.0,xd,Sprint 8
3447,iperumal,"[{u'self': u'https://jira.spring.io/rest/api/2/component/12788', u'id': u'12788', u'name': u'Performance Testing'}]",2013-06-25T16:23:46.000+0000,iperumal,"Create a load generator script which can generate messages at specific

1) Rate
2) Payload
3) Concurrency

to a specific tcp/udp port where a syslog adapter is listening.","[{u'archived': False, u'description': u'Temp. placeholder', u'self': u'https://jira.spring.io/rest/api/2/version/14834', u'released': False, u'id': u'14834', u'name': u'1.2 TRIAGE'}]",Story,False,Minor,iperumal,A fix for this issue is checked into the tree and tested.,Fixed,2015-07-08T14:19:51.000+0000,10001,Done,In Progress,Create tcp/udp load generator script for XD performance testing,2015-07-08T14:19:51.000+0000,[],3,XD-338,4.0,xd,
3448,iperumal,[],2013-06-25T10:01:26.000+0000,mark.fisher,,"[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,mark.fisher,,Complete,2013-07-01T03:00:36.000+0000,10001,Done,In Progress,Test connection pooling on Redis blocking/nonblocking operations,2013-08-14T13:20:26.000+0000,[],2,XD-337,2.0,xd,Sprint 8
3449,grenfro,"[{u'id': u'12710', u'self': u'https://jira.spring.io/rest/api/2/component/12710', u'description': u'Documentation on the wiki', u'name': u'Documentation'}]",2013-06-25T09:47:22.000+0000,mark.fisher,,"[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,mark.fisher,,Complete,2013-06-27T13:28:45.000+0000,10001,Done,In Progress,Document Splunk source sink,2013-08-14T13:20:03.000+0000,[],2,XD-336,2.0,xd,Sprint 8
3450,mark.fisher,[],2013-06-25T09:44:17.000+0000,mark.fisher,"updated story points to 14 since 5 of us just participated in a 2 hour call, and we still need to discuss ""topology"" support after some dev spikes later this week","[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,mark.fisher,,Complete,2013-06-28T09:13:24.000+0000,10001,Done,In Progress,Review DSL,2013-08-14T13:20:24.000+0000,[],1,XD-335,14.0,xd,Sprint 8
3451,eric.bottard,"[{u'id': u'12710', u'self': u'https://jira.spring.io/rest/api/2/component/12710', u'description': u'Documentation on the wiki', u'name': u'Documentation'}]",2013-06-25T09:26:31.000+0000,mark.fisher,,"[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,mark.fisher,,Complete,2013-07-01T09:00:19.000+0000,10001,Done,In Progress,Document the structure of the REST API,2013-08-14T13:20:22.000+0000,[],2,XD-334,5.0,xd,Sprint 8
3452,eric.bottard,[],2013-06-25T09:03:22.000+0000,mark.pollack,"TODO as part of this (see XD-537): 

* Get rid of so-called Service layer in analytics project (doesn't do much right now, and logic would better live in the 'Handler' IMO)
* Have REST controllers depend on XRepository in all cases","[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-31T10:26:12.000+0000,10001,Done,In Progress,Retrieve information for an aggregate counter,2013-08-14T13:20:02.000+0000,[],1,XD-332,3.0,xd,Sprint 12
3453,luke,[],2013-06-25T09:03:01.000+0000,mark.pollack,"TODO as part of this (see XD-537): 

* Get rid of so-called Service layer in analytics project (doesn't do much right now, and logic would better live in the 'Handler' IMO)
* Have REST controllers depend on XRepository in all cases","[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-30T02:24:19.000+0000,10001,Done,In Progress,Retrieve information for a Rich Gauge,2013-08-14T13:20:20.000+0000,[],1,XD-331,3.0,xd,Sprint 12
3454,luke,[],2013-06-25T09:02:35.000+0000,mark.pollack,"TODO as part of this (see XD-537): 

* Get rid of so-called Service layer in analytics project (doesn't do much right now, and logic would better live in the 'Handler' IMO)
* Have REST controllers depend on XRepository in all cases","[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-26T15:10:38.000+0000,10001,Done,In Progress,Retrieve information for a Gauge,2013-08-14T13:20:15.000+0000,[],1,XD-330,3.0,xd,Sprint 12
3455,eric.bottard,[],2013-06-25T09:02:14.000+0000,mark.pollack,"TODO as part of this (see XD-537): 

* Get rid of so-called Service layer in analytics project (doesn't do much right now, and logic would better live in the 'Handler' IMO)
* Have REST controllers depend on XRepository in all cases","[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-29T01:42:37.000+0000,10001,Done,In Progress,Retrieve information for a Field Value Counter,2013-08-14T13:20:16.000+0000,[],2,XD-329,3.0,xd,Sprint 12
3456,eric.bottard,[],2013-06-25T09:01:55.000+0000,mark.pollack,,"[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-24T07:51:54.000+0000,10001,Done,In Progress,Retrieve information for a Counter,2013-08-14T13:20:31.000+0000,[],2,XD-328,5.0,xd,Sprint 12
3457,,[],2013-06-25T08:59:57.000+0000,mark.pollack,"For a sink/source/processor this would be (among other things) message rate, number of messages",[],Story,False,Minor,mark.pollack,The problem is a duplicate of an existing issue.,Duplicate,2014-01-24T07:14:25.000+0000,10001,Done,In Progress,Retrieve monitoring information for a specfied module,2014-01-24T07:14:25.000+0000,[],1,XD-327,0.0,xd,
3458,,"[{u'id': u'12694', u'self': u'https://jira.spring.io/rest/api/2/component/12694', u'description': u'Command line interface', u'name': u'CLI'}]",2013-06-25T08:52:09.000+0000,mark.pollack,,"[{u'archived': False, u'description': u'Fourth Milestone Releae', u'self': u'https://jira.spring.io/rest/api/2/version/14270', u'releaseDate': u'2013-11-12', u'released': True, u'id': u'14270', u'name': u'M4'}]",Story,False,Minor,mark.pollack,The problem is a duplicate of an existing issue.,Duplicate,2013-09-26T07:21:08.000+0000,10001,Done,In Progress,Add command to get listing of all modules,2013-11-12T15:03:58.000+0000,[],1,XD-326,0.0,xd,
3459,,"[{u'id': u'12694', u'self': u'https://jira.spring.io/rest/api/2/component/12694', u'description': u'Command line interface', u'name': u'CLI'}]",2013-06-25T08:51:49.000+0000,mark.pollack,,"[{u'archived': False, u'description': u'Fourth Milestone Releae', u'self': u'https://jira.spring.io/rest/api/2/version/14270', u'releaseDate': u'2013-11-12', u'released': True, u'id': u'14270', u'name': u'M4'}]",Story,False,Minor,mark.pollack,The problem is a duplicate of an existing issue.,Duplicate,2013-10-10T15:50:36.000+0000,10001,Done,In Progress,Add command to get listing of a module,2013-11-12T15:04:02.000+0000,[],1,XD-325,0.0,xd,
3460,,[],2013-06-25T08:51:04.000+0000,mark.pollack,,"[{u'archived': False, u'name': u'M4', u'self': u'https://jira.spring.io/rest/api/2/version/14270', u'releaseDate': u'2013-11-12', u'released': True, u'id': u'14270', u'description': u'Fourth Milestone Releae'}]",Story,False,Minor,mark.pollack,The problem is a duplicate of an existing issue.,Duplicate,2013-10-10T15:49:24.000+0000,10001,Done,In Progress,Retrieve description of a single module,2013-11-12T15:04:18.000+0000,[],1,XD-324,0.0,xd,
3461,,[],2013-06-25T08:49:54.000+0000,mark.pollack,,"[{u'archived': False, u'name': u'M2', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'description': u'Second Milestone Release'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-08T10:18:58.000+0000,10001,Done,In Progress,Add command for listing of taps,2013-08-14T13:20:17.000+0000,[],1,XD-323,1.0,xd,Sprint 9
3462,,[],2013-06-25T08:46:19.000+0000,mark.pollack,,"[{u'archived': False, u'name': u'M3', u'self': u'https://jira.spring.io/rest/api/2/version/14117', u'releaseDate': u'2013-09-11', u'released': True, u'id': u'14117', u'description': u'Third Milestone Release'}]",Story,False,Minor,mark.pollack,The problem described is an issue which will never be fixed.,Won't Fix,2013-07-03T14:44:51.000+0000,10001,Done,In Progress,Support for DELETE of taps,2013-09-11T10:35:34.000+0000,[],2,XD-322,1.0,xd,Sprint 9
3463,dturanski,[],2013-06-25T08:45:31.000+0000,mark.pollack,POST?,"[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-05T14:51:56.000+0000,10001,Done,In Progress,Add create() and deploy() to TapsController,2013-08-14T13:20:30.000+0000,[],2,XD-321,1.0,xd,Sprint 9
3464,,[],2013-06-25T08:44:03.000+0000,mark.pollack,,"[{u'archived': False, u'name': u'M3', u'self': u'https://jira.spring.io/rest/api/2/version/14117', u'releaseDate': u'2013-09-11', u'released': True, u'id': u'14117', u'description': u'Third Milestone Release'}]",Story,False,Minor,mark.pollack,The problem described is an issue which will never be fixed.,Won't Fix,2013-07-03T14:44:35.000+0000,10001,Done,In Progress,Support for GET of /taps,2013-09-11T10:35:36.000+0000,[],2,XD-320,1.0,xd,Sprint 9
3465,,"[{u'id': u'12694', u'self': u'https://jira.spring.io/rest/api/2/component/12694', u'description': u'Command line interface', u'name': u'CLI'}]",2013-06-25T08:42:28.000+0000,mark.pollack,,"[{u'archived': False, u'description': u'Second Milestone Release', u'self': u'https://jira.spring.io/rest/api/2/version/14116', u'releaseDate': u'2013-08-14', u'released': True, u'id': u'14116', u'name': u'M2'}]",Story,False,Minor,mark.pollack,,Complete,2013-07-08T10:20:33.000+0000,10001,Done,In Progress,Add command for deleting a tap,2013-08-14T13:20:05.000+0000,[],1,XD-319,1.0,xd,Sprint 9
